ID,Nome,O QUE É,QUANDO SOLICITAR,PÚBLICO-ALVO,REQUISITOS, DOCUMENTOS E INFORMAÇÕES,PRAZO MÁXIMO,TAXAS OU PREÇO PÚBLICO,PRINCIPAIS ETAPAS,LEGISLAÇÃO,OBSERVAÇÕES,ÓRGÃO RESPONSÁVEL,MANIFESTAÇÃO SOBRE O SERVIÇO,Criado em,Atualizado em,LINK,Resumo,Completo,Keywords,OS Anônimo,OS Logado
719,Guias e Postes - Solicitar pintura,"É solicitação para pintura de guias e postes. Atenção: a pintura de postes será feita somente depois da raspagem, retirada de faixas e preparação. O meio-fio de vias tombadas pelo patrimônio histórico não poderão ser pintados.",Quando identificar guias e postes que precisam de pintura.,Qualquer pessoa moradora do município de São Paulo.,Informações necessárias: - Endereço do local; - Descrição da solicitação.,Prazos estabelecidos nos Contratos – A realização deste serviço segue cronograma dos Planos de Trabalho aprovados pela Prefeitura.,"Gratuito. CANAIS PARA SOLICITAR Eletrônico: - Portal de Atendimento SP156. Presencial: - Praças de Atendimento das Subprefeituras (clique aqui para consultar os endereços) ; - Descomplica SP (clique aqui para consultar os endereços das unidades do Descomplica SP) . Atendimento de segunda a sexta-feira, das 8h às 17h. Telefônico: - Central Telefônica 156.","1) Acessar um dos canais de atendimento; 2) Solicitar o serviço preenchendo o formulário com as informações necessárias; 3) A ocorrência é registrada no sistema e encaminhada para as empresas prestadoras dos Serviços de Limpeza Urbana; 4) A fiscalização poderá comparecer ao local para a manutenção das guias e postes; 5) Ao ser concluída, a solicitação apresentará o status ""finalizado"" e a pessoa solicitante receberá e-mail e/ou mensagem de texto no celular informando a conclusão; 6) A qualquer momento a pessoa solicitante que registrou a reclamação nos canais SP156 e Praças de Atendimento das Subprefeituras pode acompanhar o andamento do protocolo na aba “Acompanhe Sua Solicitação” .",- Lei 13.478/02 (link direciona para portal externo). - Contratos firmados entre a Prefeitura de São Paulo e as empresas prestadoras dos serviços de limpeza urbana.,Não há.,Secretaria Executiva de Limpeza Urbana - SELIMP,"Para registrar uma reclamação, denúncia, elogio ou sugestão sobre a prestação deste serviço, entre em contato com a Ouvidoria Geral do Município (OGM): - Fazer uma denuncia na Ouvidoria Geral do Município ; - Fazer um elogio na Ouvidoria Geral do Município ; - Fazer uma sugestão na Ouvidoria Geral do Município ; - Fazer uma reclamação na Ouvidoria Geral do Município . Criado em: 10/04/2018 Atualizado em: 16/05/2022",10/04/2018,16/05/2022,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=719,,,,,
1568,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1568,,,,,
1567,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1567,,,,,
1561,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1561,,,,,
1580,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1580,,,,,
1575,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1575,,,,,
1573,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1573,,,,,
1577,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1577,,,,,
1579,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1579,,,,,
1571,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1571,,,,,
1576,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1576,,,,,
1574,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1574,,,,,
1572,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1572,,,,,
1578,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1578,,,,,
1590,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1590,,,,,
1585,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1585,,,,,
1587,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1587,,,,,
1584,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1584,,,,,
1588,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1588,,,,,
1583,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1583,,,,,
1589,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1589,,,,,
1586,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1586,,,,,
1581,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1581,,,,,
1582,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1582,,,,,
1595,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1595,,,,,
1591,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1591,,,,,
1594,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1594,,,,,
1593,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1593,,,,,
1600,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1600,,,,,
1598,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1598,,,,,
1599,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1599,,,,,
1592,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1592,,,,,
1597,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1597,,,,,
1596,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1596,,,,,
1602,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1602,,,,,
1606,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1606,,,,,
1607,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1607,,,,,
1608,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1608,,,,,
1603,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1603,,,,,
1609,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1609,,,,,
1604,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1604,,,,,
1610,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1610,,,,,
1601,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1601,,,,,
1605,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1605,,,,,
1612,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1612,,,,,
1616,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1616,,,,,
1614,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1614,,,,,
1618,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1618,,,,,
1613,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1613,,,,,
1611,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1611,,,,,
1619,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1619,,,,,
1617,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1617,,,,,
1620,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1620,,,,,
1615,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1615,,,,,
1623,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1623,,,,,
1629,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1629,,,,,
1630,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1630,,,,,
1622,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1622,,,,,
1624,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1624,,,,,
1626,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1626,,,,,
1628,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1628,,,,,
1621,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1621,,,,,
1627,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1627,,,,,
1625,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1625,,,,,
1640,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1640,,,,,
1631,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1631,,,,,
1639,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1639,,,,,
1635,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1635,,,,,
1638,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1638,,,,,
1633,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1633,,,,,
1636,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1636,,,,,
1634,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1634,,,,,
1637,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1637,,,,,
1632,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1632,,,,,
1642,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1642,,,,,
1646,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1646,,,,,
1647,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1647,,,,,
1650,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1650,,,,,
1641,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1641,,,,,
1643,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1643,,,,,
1648,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1648,,,,,
1645,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1645,,,,,
1649,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1649,,,,,
1644,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1644,,,,,
1654,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1654,,,,,
1659,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1659,,,,,
1652,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1652,,,,,
1656,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1656,,,,,
1660,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1660,,,,,
1657,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1657,,,,,
1655,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1655,,,,,
1658,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1658,,,,,
1653,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1653,,,,,
1651,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1651,,,,,
1667,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1667,,,,,
1669,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1669,,,,,
1666,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1666,,,,,
1665,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1665,,,,,
1663,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1663,,,,,
1664,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1664,,,,,
1670,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1670,,,,,
1668,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1668,,,,,
1661,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1661,,,,,
1662,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1662,,,,,
1679,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1679,,,,,
1674,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1674,,,,,
1675,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1675,,,,,
1676,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1676,,,,,
1672,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1672,,,,,
1673,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1673,,,,,
1680,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1680,,,,,
1677,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1677,,,,,
1678,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1678,,,,,
1671,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1671,,,,,
1690,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1690,,,,,
1685,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1685,,,,,
1689,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1689,,,,,
1683,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1683,,,,,
1684,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1684,,,,,
1682,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1682,,,,,
1686,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1686,,,,,
1681,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1681,,,,,
1687,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1687,,,,,
1688,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1688,,,,,
1691,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1691,,,,,
1699,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1699,,,,,
1692,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1692,,,,,
1693,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1693,,,,,
1696,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1696,,,,,
1700,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1700,,,,,
1695,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1695,,,,,
1698,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1698,,,,,
1697,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1697,,,,,
1694,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1694,,,,,
1709,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1709,,,,,
1707,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1707,,,,,
1704,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1704,,,,,
1710,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1710,,,,,
1702,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1702,,,,,
1703,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1703,,,,,
1706,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1706,,,,,
1705,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1705,,,,,
1708,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1708,,,,,
1701,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1701,,,,,
1719,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1719,,,,,
1717,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1717,,,,,
1720,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1720,,,,,
1716,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1716,,,,,
1711,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1711,,,,,
1715,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1715,,,,,
1718,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1718,,,,,
1712,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1712,,,,,
1714,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1714,,,,,
1713,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1713,,,,,
1726,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1726,,,,,
1729,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1729,,,,,
1730,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1730,,,,,
1723,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1723,,,,,
1724,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1724,,,,,
1721,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1721,,,,,
1727,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1727,,,,,
1728,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1728,,,,,
1725,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1725,,,,,
1722,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1722,,,,,
1736,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1736,,,,,
1738,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1738,,,,,
1737,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1737,,,,,
1732,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1732,,,,,
1734,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1734,,,,,
1739,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1739,,,,,
1733,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1733,,,,,
1731,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1731,,,,,
1735,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1735,,,,,
1740,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1740,,,,,
1749,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1749,,,,,
1747,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1747,,,,,
1746,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1746,,,,,
1743,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1743,,,,,
1741,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1741,,,,,
1750,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1750,,,,,
1742,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1742,,,,,
1745,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1745,,,,,
1748,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1748,,,,,
1744,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1744,,,,,
1759,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1759,,,,,
1753,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1753,,,,,
1754,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1754,,,,,
1752,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1752,,,,,
1757,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1757,,,,,
1756,Nome não encontrado,,,,,,,,,,,,,,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=1756,,,,,
